4650,Pururun! Shizuku-chan Aha,Second season of Pururun! Shizuku-chan.,,TMS Entertainment,NULL,Comedy,51,24
3525,Meoteoldosa (TV),(No synopsis yet.),,NULL,NULL,"Action, Adventure, Fantasy",26,0
3526,NHK Special Kyouryuu VS Honyuurui: 1-oku 5-senman Toshi no Tatakai,(No synopsis yet.),,NULL,NULL,"Action, Adventure",2,60
4462,Hello Carbot,(No synopsis yet.),,NULL,"Mecha, Racing",Action,26,12
4463,Shi ga Utsukushii Nante dare ga Itta,(No synopsis yet.),,NULL,NULL,"Action, Horror, Mystery",1,70
4464,Jibian Ying Meng,(No synopsis yet.),,NULL,NULL,"Action, Sci-Fi",40,12
4465,Miniforce Part 2,(No synopsis yet.),,SAMG Entertainment ,"Anthropomorphic, Mecha",Action,26,13
4466,Miniforce V Rangers,(No synopsis yet.),,SAMG Entertainment ,"Anthropomorphic, Mecha",Action,26,11
3550,Ba Bi Na Zha Cheng de Chuanshuo,(No synopsis yet.),,NULL,NULL,"Action, Adventure, Fantasy",1,83
4467,Hate no Issen: Episode Zero,"In the distant future, a war is raging between humans and the ""Black Knight"", an extraterrestrial invasion weapon.
After a fierce battle, the human race has the upper hand in the war and executes a last-ditch mission to wipe out the Black Knight.
In order to open up the future, the protagonist ""Haru"" goes to the battlefield...

(Source: Official YouTube channel)",,NULL,"Mecha, Military, Space","Action, Sci-Fi",1,16
4468,Hello Carbot Season 11,(No synopsis yet.),,NULL,"Mecha, Racing",Action,26,11
3558,Running Man: Pullulluui Yeogseub,(No synopsis yet.),,NULL,NULL,"Action, Adventure",1,67
4470,Tomato Trauma,Music video for the song Tomato Trauma by OSUM.,,NULL,NULL,Action,1,2
4471,Baiyu Tang,(No synopsis yet.),,Shanghai Animation Film Studio,"Historical, Martial Arts","Action, Drama",52,22
4472,Hello Carbot Season 8,(No synopsis yet.),,NULL,"Mecha, Racing",Action,26,11
4473,Shen Shou Jin Gang 2: Tianshen De Shou,(No synopsis yet.),,NULL,NULL,"Action, Sci-Fi",52,15
4474,Shen Shou Jin Gang 4: Bang Bao Lixian Ji,(No synopsis yet.),,NULL,NULL,"Action, Sci-Fi",45,23
4475,Hello Carbot Season 5,(No synopsis yet.),,NULL,"Mecha, Racing",Action,52,11
4476,Jedi Shi Ri,(No synopsis yet.),,NULL,NULL,"Action, Sci-Fi",8,14
4477,Gangtie Feilong 3: Shanhai Shenshou Lu,(No synopsis yet.),,NULL,NULL,"Action, Sci-Fi",52,13
4478,Kongqi Xia,(No synopsis yet.),,NULL,NULL,"Action, Sci-Fi",1,80
4479,Miniforce Animaltron,(No synopsis yet.),,SAMG Entertainment ,"Anthropomorphic, Mecha",Action,26,11
4480,7Fates: Chakho with BTS Official Trailer,Official trailer for 7Fates: Chakho manhwa with the song Stay Alive by Jung Kook of BTS (Produced by SUGA of BTS).,,NULL,NULL,"Action, Fantasy",1,1
4481,Chao Bian Wu Shou,(No synopsis yet.),,NULL,NULL,"Action, Sci-Fi",26,26
4482,Hello Carbot: Susanghan Masuldanui Bimil,(No synopsis yet.),,NULL,"Mecha, Racing",Action,1,79
5842,Laoshu Zhua Mao 36 Ji,(No synopsis yet.),,NULL,NULL,Comedy,30,16
4484,Nature Man,Music video for the song Nature Man by NORAZO for the Nature Man webtoon.,,NULL,"Music, Super Power",Action,1,3
4485,Shen Shou Jin Gang 3: Chao Bianxing Jia,(No synopsis yet.),,NULL,NULL,"Action, Sci-Fi",46,22
4486,Shen Shou Jin Gang 5: Chao Neng Jing Jia,(No synopsis yet.),,NULL,NULL,"Action, Sci-Fi",45,13
4487,Gangtie Feilong 2: Long Hun Juexing,(No synopsis yet.),,NULL,NULL,"Action, Sci-Fi",26,12
4488,Hello Carbot Season 4,(No synopsis yet.),,NULL,"Mecha, Racing",Action,26,12
4489,Hello Carbot Season 9,(No synopsis yet.),,NULL,"Mecha, Racing",Action,26,11
3610,Chao Xian Lie Bing-kai Neng 2nd Season,(No synopsis yet.),,NULL,"Mecha, Military","Action, Adventure",26,26
4490,Dooppel!,A short film by Hideki Nakagawa.,,NULL,NULL,Action,1,1
4491,Hello Carbot Season 10,(No synopsis yet.),,NULL,"Mecha, Racing",Action,26,11
4492,Kung Fu Wang: Meng Hu Shangshan,(No synopsis yet.),,NULL,NULL,"Action, Fantasy",1,82
4493,1-nensei Daikatsuyaku DVD: Mirai no Shougakkou Tanken,(No synopsis yet.),,NULL,NULL,Action,1,30
4494,Hello Carbot Season 2,(No synopsis yet.),,NULL,"Mecha, Racing",Action,26,12
4495,Hello Carbot Season 3,(No synopsis yet.),,NULL,"Mecha, Racing",Action,26,12
4496,Hello Carbot Season 7,(No synopsis yet.),,NULL,"Mecha, Racing",Action,38,11
4497,Miniforce X,(No synopsis yet.),,SAMG Entertainment ,"Anthropomorphic, Mecha",Action,26,11
4498,Nyuugaku Junbi DVD: Ren no Yume to Suteki na Christmas Present,(No synopsis yet.),,NULL,NULL,Action,1,15
4499,Orangeback + Hoo-D Pilot,Pilot film for an original series project involving the animator Seo-Ro Oh (Osro) and Dalgona Entertainment. It was released on Seo-Ro Oh''s official YouTube channel.,,NULL,NULL,"Action, Sci-Fi",1,4
4500,Atsumare! Kakkoii 1-nensei Power!: Korasho Kyuushutsu Daisakusen,(No synopsis yet.),,NULL,NULL,Action,1,30
4501,Chao Shen Z,(No synopsis yet.),,NULL,"Mecha, Space","Action, Sci-Fi",1,29
4502,Hello Carbot Season 6,(No synopsis yet.),,NULL,"Mecha, Racing",Action,26,11
4503,Hello Carbot Season 6 Specials: Dongmul Gujodae,(No synopsis yet.),,NULL,"Mecha, Racing",Action,4,11
4504,Hen Xi You 2nd Season,(No synopsis yet.),,NULL,NULL,"Action, Fantasy, Supernatural",20,15
3539,Xingfu Xiao Zhen,(No synopsis yet.),,NULL,NULL,"Action, Adventure, Comedy",52,13
4469,Kaixin Chaoren: Shikong Yingjiu,(No synopsis yet.),,NULL,NULL,"Action, Comedy, Sci-Fi",1,0
4483,Huoxian Chuanqi,(No synopsis yet.),,NULL,NULL,"Action, Comedy",11,12
5843,Ludou Wa,(No synopsis yet.),,NULL,NULL,Comedy,340,1
5844,Pony Tail,(No synopsis yet.),,Kate Arrow,NULL,Comedy,10,3
5845,Sittakaman!,"Kenji and Mamoru''s simple questions are challenged by Shittakaman, who pretends to know what he''s doing!

(Source: Official Site, translated)",,Kate Arrow,NULL,Comedy,8,1
5846,Chifan Shuijiao Da Dou Dou,(No synopsis yet.),,NULL,NULL,Comedy,21,3
5847,Da Erduo Tutu 2nd Season,(No synopsis yet.),,NULL,NULL,Comedy,26,12
4569,Ikkyuu-san: Haru Da! Yancha Hime,Ikkyuu must help the princess once again as she doesn''t have any table manners. Without them she won''t be able to attend the plum blossom viewing party. ,6.06,Toei Animation,NULL,Comedy,1,15
4570,Nippen no Miko-chan,"The official Twitter for Ballpoint pen writing image character Nippen no Miko-chan has announced that it will get anime CM series to broadcast within news discussion show 5-ji ni Muchuu on Tokyo MX.

(Source: MAL News)",,NULL,NULL,Comedy,3,0
5128,Kimoshiba 2,The second season of Kimoshiba.,,Jinnis Animation Studios,NULL,"Comedy, Horror, Supernatural",13,1
4511,Ju Ko Kishin Baryon,"In the near future, the world''s earth resources will be exhausted, and the vast ocean will become a new target for development. One day, a young boy with a sense of justice, Lei Minghai, was driving a ""heavy armored machine soldier"" robot to collect mineral samples on the seabed. Suddenly, countless satellite laser beams fell from the sky, which surprised the idol singer Tianyin who was holding a concert tour. He was attacked and fell into the sea, but fortunately he was rescued by Lei Minghai who was passing by.

The sudden attack wiped out all the armed advanced countries in the world, and the world fell into a state of collapse. However, the underwater city ""Nautilus City"" [Note 1] located in the depths of the Northeast Sea of ​​Taiwan , although it escaped the attack of laser beams, it is believed that the underwater city that cannot be attacked by lasers is safe and sound, so the remaining forces in the world Assemble to Taiwan and use the deep sea as a base to launch a Jedi counterattack, but find that there are more dangerous ""undersea monsters"" in the deep sea that are quietly attacking the seabed city. Lei Minghai will lead the heavy armored mecha team to save the world. 

(Source: Wikipedia, translated)
",,NULL,NULL,"Action, Sci-Fi",1,99
4512,Miniforce X Part 2,(No synopsis yet.),,SAMG Entertainment ,"Anthropomorphic, Mecha",Action,26,11
4513,Miniforce: Super Dino Power Part 2,(No synopsis yet.),,SAMG Entertainment ,"Anthropomorphic, Mecha",Action,26,11
4514,Hello Carbot Season 3 Specials: Yeongungui Deungjang,(No synopsis yet.),,NULL,"Mecha, Racing",Action,4,13
3674,Hello Carbot: Ompaloseu Seomui Bimil,(No synopsis yet.),,NULL,"Mecha, Racing","Action, Adventure",1,78
4537,Huoxian Chuanqi: Xiao Juchang,Specials of Huoxian Chuanqi.,,NULL,NULL,"Action, Comedy",30,5
4516,Tiejia Wei Chong Zhi Qi Ren Wang,(No synopsis yet.),,NULL,NULL,"Action, Sci-Fi",52,25
4517,Hello Carbot Kung Specials: Alkabosgwa Dongmul Chingudeul,(No synopsis yet.),,NULL,"Mecha, Racing",Action,6,11
4518,Hello Carbot Specials: Pentastorm,(No synopsis yet.),,NULL,"Mecha, Racing",Action,4,11
4519,Miniforce:  Super Dino 7,(No synopsis yet.),,SAMG Entertainment ,"Anthropomorphic, Mecha",Action,4,11
4520,Miniforce: Yeongungui Tansaeng,(No synopsis yet.),,SAMG Entertainment ,"Anthropomorphic, Mecha",Action,1,68
4521,Moonstruck Artemis,Shinji Aramaki''s famous animated film from his student days at Okayama University Manga Club.,,NULL,NULL,"Action, Sci-Fi",1,30
4522,Poten Dogs Season 2,(No synopsis yet.),,NULL,NULL,"Action, Sci-Fi",18,9
4523,Random Chatting-ui Geunyeo PV,Promotional video for the Naver Webtoon manhwa Random Chat.,,Studio Shelter,NULL,"Action, Drama",1,1
4524,Baosu Heti,(No synopsis yet.),,NULL,NULL,Action,40,22
4525,Jushen Zhan Ji Dui: Guidao Xianfeng,(No synopsis yet.),,NULL,NULL,"Action, Sci-Fi",52,20
4526,Miniforce: Gonglyongwang Dino,(No synopsis yet.),,SAMG Entertainment ,"Anthropomorphic, Mecha",Action,1,73
4527,Poten Dogs,(No synopsis yet.),,NULL,NULL,"Action, Sci-Fi",18,9
4528,Short Flash Transformers Series,"Short Flash Transformers Series created by Seo-Ro Oh (오서로, Osro).",,NULL,NULL,"Action, Sci-Fi",52,0
3717,Hello Carbot: Baegaggi Sidae,(No synopsis yet.),,NULL,"Mecha, Racing","Action, Adventure",1,84
4529,Kung Fu Xing Mao,(No synopsis yet.),,NULL,NULL,Action,52,25
4530,Miniforce: Haembeogeogoemului Seubgyeog,(No synopsis yet.),,SAMG Entertainment ,"Anthropomorphic, Mecha",Action,1,86
4531,Miniforce: Saeloun Agdangui Seubgyeog,(No synopsis yet.),,SAMG Entertainment ,"Anthropomorphic, Mecha",Action,1,60
3728,Tuteng Lingyu,(No synopsis yet.),,NULL,NULL,"Action, Adventure, Sci-Fi",52,12
3734,Hello Carbot: Dalnalaleul Guhaejwo!,(No synopsis yet.),,NULL,"Mecha, Racing","Action, Adventure",1,76
4532,Jomji: Zombi Jibangi,(No synopsis yet.),,NULL,NULL,"Action, Horror",1,4
4533,Kakkoii 1-nensei ni Naru made no 3-tsu no Yakusoku,(No synopsis yet.),,NULL,NULL,Action,1,30
4534,Mezase! Kakkoii 1-nensei: Champion ni Chousen,"Kitsu, Korasho and Rakki are playing football on the school yard when a quarrel between Kitsu and Takero emerges. Witnessing this, the green frog abducts all four to an alternate reality. Rakki, however, is quickly separated from the other three, causing them to go on a search for her. The three wander through this world they are trapped in and are faced with increasingly difficult challenges. First they meet the walking stationery, then they come across Kotoba Princess and as their final challenge they found themselves faced up against Sansuu Robo Super. On the brink of losing, Kitsu and Takero see themselves forced to reconcile their earlier differences and unite their strengths.",,NULL,NULL,Action,1,31
4535,Tottemo Tanoshii Christmas Minna de Chikara wo Awaseyou,(No synopsis yet.),,NULL,NULL,Action,1,30
4536,Meng Bao Zhan Jing,(No synopsis yet.),,NULL,NULL,Action,26,13
4538,Midnight: Eraser Wars Spin-off,(No synopsis yet.),,NULL,NULL,"Action, Suspense",1,11
4539,Miniforce X Movie,(No synopsis yet.),,SAMG Entertainment ,"Anthropomorphic, Mecha",Action,1,68
4540,Shougakkou Daibouken: Karikari Ouji no Himitsu,(No synopsis yet.),,NULL,NULL,Action,1,27
4541,Shougakkou Daibouken: Tobe! Shouta no Kamihikouki,(No synopsis yet.),,NULL,NULL,Action,1,30
4542,Xingxi Baowei Zhan,(No synopsis yet.),,NULL,NULL,"Action, Sci-Fi",52,13
4543,DinoCore Season 2,(No synopsis yet.),,NULL,NULL,Action,13,11
4544,Ji Jia Xuanfeng Jizhan Pian,(No synopsis yet.),,NULL,NULL,Action,6,8
4545,Jinji de Ji Jia: Sheng Jie Fei Tuo,(No synopsis yet.),,NULL,NULL,Action,40,22
4567,Tatsunoko Pro x Peeping Life,"Collaboration between Peeping Life, Tatsunoko Productions, Circle K Sunkus, and TV Asahi. The first episode Boyakki helps Yatterman No. 2 fix Omocchama who broken mid-battle. The second episode has Otaku-kun talk about Tatsunoko''s 50th Anniversary. The third episode has Speed Racer block the front entrance of a 7/11 with his car and has a traffic cop come up. And the fourth episode has Gold Lightan bother Hiroshi working on a PowerPoint presentation due tomorrow.",,NULL,NULL,"Comedy, Slice of Life",4,4
4568,I-O Data x Taka no Tsume,"A collaboration between the Eagle Talon franchise and I-O Data (a Japanese computer peripheral manufacturer), primarily promoting the latter''s IPv6 products.",5.35,NULL,"Parody, Super Power",Comedy,1,4
5129,Tom to Jerry Gokko,A collaboration short between Tom to Jerry and Aeon Cinema shown in Aeon Cinema theaters before films.,6.1,NULL,NULL,Comedy,1,0
4571,Sore Ike! Anpanman: Omocha no Hoshi no Nanda to Runda,"The super pastry hero must help a selfish princess with a kind robot to find her missing magic wand that turns anything in its path into toys! 

(Source: TMDB)",6.41,TMS Entertainment,NULL,"Comedy, Fantasy",1,62
4572,Panpaka Pants,A series of shorts about pigs who wear underpants.,,DLE,NULL,Comedy,27,0
4573,Chain Chronicle x Mitsubishi Tokyo UFJ-VISA Debit,(No synopsis yet.),5.41,Studio PuYUKAI,NULL,Comedy,3,0
4574,Controller of Controller,A video game character finds a VR headset on the street.,5.49,NULL,"Music, Racing","Avant Garde, Comedy",1,7
4575,"Youkai Watch ♪ Movie 7: Keita to Orecchi no Deai Hen da Nyan ♪ Wa, Watakushi mo ♪♪","A compilation film with new added scenes.

(Source: AniDB)",,OLM,NULL,"Comedy, Supernatural",1,47
4576,Deban desu yo! Onigirizu,"A short series created to commemorate the 25th anniversary of the NECO broadcast channel. It focuses on the backstage chatter and concerts of a band called Onigirizu.

(Source: LiveChart)",,Production Reed,NULL,Comedy,6,5
4577,Zoku Sayonara Zetsubou Sensei: Shuukan Zetsubou Sensei Hihyou,Specials included in the Zoku Sayonara Zetsubou Sensei DVD volumes.,,Shaft,NULL,Comedy,4,1
4578,Dangerous Jiisan Ja,Two OVAs bundled with a special-edition issues of Coro Coro Comics.,,J.C.Staff,NULL,Comedy,2,30
4579,Gan Gan Ganko-chan,"The anime follows a boy named Gen, who time travels from the year 2020 to a distant future where humanity has gone extinct. He begins staying at the Ganko family home in the Rustling Forest, where he has none of the amenities he is used to: no electricity, gas, or running water, as well as no television, smartphones, convenience stores, snacks, or games. 

(Source: ANN)",,10Gauge,NULL,"Comedy, Sci-Fi",10,5
4580,Get Up! Get Live! #GeraGera Episode 0,Episode 0 of Get Up! Get Live! #GeraGera.,,NULL,NULL,"Comedy, Slice of Life",1,8
4581,Kaette Kite yoo Toyama kara,"Perorich is a dog-detective which his own private agency in Tokyo. He returns to Toyama City for a case but in doing so, explores the and ""finds"" the charm of the prefecture. The anime is a commissioned project by Toyama City in order to promote tourism.",,DLE,NULL,"Comedy, Mystery, Slice of Life",4,3
4582,Mori no Ongakudan,(No synopsis yet.),,Sunrise,NULL,Comedy,13,2
4583,Sore Ike! Anpanman: Anpanman to Christmas no Hoshi,A special Christmas episode. ,6.12,TMS Entertainment,NULL,"Comedy, Fantasy",1,48
4584,Wonder Bebil-kun,"No synopsis has been added for this series yet.

Click here to update this information.",,Radix,NULL,"Comedy, Fantasy",30,25
4585,Yawaraka Sensha,"Yawaraka Sensha is a short flash movie series, with a strange soundtrack, about a soft and cowardly tank. It became popular on the Internet a few years ago because of its ironic message for the war.

(Source: AniDB)",5.39,NULL,NULL,Comedy,53,7
4586,I''m Stuck!!: Life of the Dead,Spin-off series of Life of the Dead.,4.92,Studio Binzo,NULL,"Comedy, Horror",4,3
4587,Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken da yo! no Dan,"While Rantarou and Fushikizou are out running an errand, Fushikizou happens to spot a mysterious woman who''s being chased by some of the Tasogaredoki Castle ninjas. It turns out the woman is actually the disguised leader of the Dokutake Castle ninjas, Hieta Happousai, and the entire Ninjutsu Academy ends up getting involved in the events. ",,Ajia-do,NULL,Comedy,1,43
4588,Zombie Ehon,Picture drama featuring zombies from Zombie Clay Animation: Life of the Dead.,4.73,Studio Binzo,NULL,Comedy,1,3
4589,AAA de Ikou!!: Yuuna & Akiko,(No synopsis yet.),,NULL,NULL,Comedy,1,11
4590,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu",New Year Special.,6.35,NULL,NULL,"Comedy, Gourmet",1,49
4591,Hato no Oyome-san,"Hato no Oyomesan (Hatoyome) gag manga follows the surreal life of a bride who becomes part of the Hatou family with its strange animals.

(Source: AniDB)",,DLE,NULL,Comedy,3,1
4592,Pyuu to Fuku! Jaguar: Return of Yaku Ichinenburi,"The second OVA series based on the gag manga written and illustrated by Usuta Kyousuke that ran in Shuukan Shounen Jump from 2000 to 2010.

(Source: AniDB)",,NULL,"Gag Humor, Music",Comedy,3,34
4593,Fei Ren Zai: Shenxian Ye Ai Chi,Fei Ren Zai x Pizza Hut collaboration.,6.01,Fenz,NULL,"Comedy, Fantasy",3,3
4594,Funassyi no Funafunafuna Biyori,"Funassyi, the popular pear-shaped mascot character of the Tokyo suburb Funabashi, will premiere its own series of television anime shorts on March 30. The Funassyi no Funafunafuna Hiyori (Funassyi''s Aimless Days) shorts will run every weekyday within the morning variety program Sukkiri!! Besides Funassyi, the anime will feature the brand-new character Guressyi (voiced by Lynn) and Nashigami-sama (Naoki Tatsuta).

(Source: ANN) 
",,Asahi Production,NULL,"Comedy, Slice of Life",130,1
4595,Ganbare!! Tabuchi-kun!! Aa Tsuppari Jinsei,(No synopsis yet.),5.77,Tokyo Movie Shinsha,NULL,"Comedy, Sports",1,96
4145,Zoku Naniwa Yuukyouden,"The Kinshu Group is back to their old antics in this mob comedy. Two new recruits join the gang and try to prove their worth. Things take a turn for the worse with the boss takes a bullet and is hospital ridden. What will happen to the gang as snakes begin to creep to break apart company as if the boss is dead?!

*Based on the same name manga by Dookuman Pro, a group of four manga artists. ",5.56,Toei Animation,NULL,"Action, Comedy",1,58
4608,Sore Ike! Anpanman: Kagayake! Kurun to Inochi no Hoshi,"The story begins in Anpanman World, where everybody is bustling around, getting ready for the annual Star Festival. On that day, an egg emerges from Baikinman''s garbage box, and when it hatches, a mysterious boy named Kurun emerges from within. Though Kurun does not know where he came from, he spends his days having fun with everybody. But one day, black stars begin raining down. Anpanman thinks that something suspicious might be occurring at the Star of Life, and he heads there.

(Source: ANN)",6.46,TMS Entertainment,NULL,"Comedy, Fantasy",1,61
4609,Zettai Zetsumei Dangerous Jiisan (2005),The third series of Zettai Zetsumei Dangerous Jiisan with the gags continuing on.,,NULL,NULL,Comedy,19,2
4610,Ojisan Kaizou Kouza,Adapted from Shimizu Chinami and Furuya Yoshi''s popular manga in Weekly Bunshun.,,NULL,NULL,Comedy,1,91
4611,Taka no Tsume 8: Yoshida-kun no Batten File, The eighth film in the Taka no Tsume film series.,,DLE,NULL,"Comedy, Sci-Fi, Supernatural",1,70
4612,47 Todoufuken Specials,A two-part TV special focusing on the romance between the dogs.,5.76,Pollyanna Graphics,NULL,"Comedy, Romance",2,4
4613,Kamo ga Suki,"One sunny afternoon, a middle-aged man goes on a walk to feed some ducks.",5.65,NULL,NULL,"Avant Garde, Comedy",1,7
4614,Kana Kana Kazoku: Shinnen no Goaisatsu,"A New Year''s special for Kana Kana Kazoku, welcoming the 2015 year.",5.03,DLE,NULL,Comedy,1,0
4615,Kimoshiba,"Kimoshiba is a weird type of life form with the shape of an oversize shiba inu, loves eating curry (particularly curry breads), and works at a funeral home. Similar life forms include yamishiba and onishiba.

(Source: ANN)",,NULL,NULL,"Comedy, Horror, Supernatural",13,1
4616,Kowasugimasu.,A bizarre short animation by Takashi Taniguchi.,4.79,NULL,NULL,"Comedy, Horror",1,0
4617,Tobidase! Bacchiri,"The adventures of jug-eared schoolboy detective Bacchiri, who can solve cases that baffle the police, thanks to his brilliantly ingenious mind. The 10 minutes episodes aired daily, Monday through Saturday.

(Source: The Anime Encyclopedia & AniDB)
",,NULL,NULL,"Comedy, Mystery",132,10
4620,Fushigiboshi no☆Futagohime: Marugoto DVD,"An appendix and recap OVA bundled with the September 2005 issue of Youchien, a kindergartner magazine, that is published by the same parent company as Fushigiboshi no☆Futagohime''s manga (which ran in the magazine Chao). 

The OVA''s intro starts with an animegao kigurumi of Rein and Fine speaking to the viewer when it then delves into the animated body recapping the series but primarily explaining the mechanics and politics of the world. The OVA ends with the animegao kigurumi again, where the actors dance the same dance as the ED of the anime.

The OVA was released in the day after the 18th episode aired.",,HAL Film Maker,NULL,"Comedy, Fantasy",1,21
4621,Sasurai-kun,Based on the gag manga by Fujio A Fujiko.,,Shin-Ei Animation,NULL,"Comedy, Slice of Life",13,25
4622,Sore Ike! Anpanman: Utatte Teasobi! Anpanman to Mori no Takara,(No synopsis yet.),,NULL,NULL,"Comedy, Fantasy",1,21
4623,Taka no Tsume 7: Joou Heika no Jobuubu,"A second collaboration with Town Work. Jobuubu is looking for a job and so is the Chancellor as he was fired from his previous one. The two run into each other on the street after having an unsuccessful job hunt. Chancellor takes Jobuubu back to the Eagle Talon headquarters where they discover that he has the ability to repair hand dryers. The repair not only makes it dries properly but gives the user a sense of pure bliss. Together they team up; Chancellor finds clients while Jobuubu does the repairs. Queen Electronic, one of the manufactures of the hand dryers, gets wind of them and invites them to work on new ideas for their company in order to improve their old products. But a rival company wants to make sure they don''t succeed. ",,DLE,"Parody, Super Power",Comedy,1,44
4624,Xiong Chumo: Conglin Zong Dong Yuan,"Third season of Boonie Bears.

Having had a taste of carnival life in town, the Bear Brothers return to the forest to start anew. But aside from the joy of meeting old friends, the bears must again cope with the dull-but-driven Logger Vick! That shiny-pated villain is determined to crush their renewed efforts to protect the forest they love. If he can dispatch the Bear Brothers, Vick will realize his evil dream of riches through total destruction of the forest. Fortunately the Brothers and their friends have a forest full of surprises in store for him! Boonie Bears: Forest Frenzy features Briar and Bramble Bear doing what they do best: creating non-stop laughs for kids around the world!

(Source: Official website)",5.68,NULL,NULL,Comedy,104,13
4625,Fin-tan,"Fin-tan, the popular twitter character of the Embassy of Finland in Tokyo, gets a new life as an anime hero in a novel promotion of the centennial of the Finnish independence in Japan. 
",5.21,Kenji Studio,NULL,Comedy,3,2
4626,Geba Geba Shou Time!,Based on original story by Kinoshita Renzo.,5.64,NULL,NULL,Comedy,1,29
4627,Panpaka Pants W-O-New!,Sequel to Panpaka Pants O-New!. It follows a young underwear-wearing pig and his adventures.,,DLE,NULL,Comedy,26,5
4628,"Yume Miru, Anime: on-chan","A children''s series featuring on-chan, the television station HTB''s mascot character. on-chan has appeared in parades and various promotions for the station since 1997. ",,NULL,NULL,Comedy,26,6
4629,Zukkoke Sannin-gumi: Zukkoke Jikuu Bouken,"Three reporters from the school paper get transported back to the Edo period.
",,NULL,NULL,"Comedy, Sci-Fi",1,57
4630,Furiten-kun (1990),Continuation of the everyday life adventures of the avid mahjong player Furiten-kun.,,Knack Productions,NULL,"Comedy, Slice of Life",2,30
4631,Midoriyama Koukou Koushien-hen (Movie),Compilation of episodes 1-4 of the OVA.,,NULL,"School, Team Sports","Comedy, Sports",1,81
4632,Peeping Life Movie: We Are The Hero,Movie of Peeping Life.,,NULL,NULL,Comedy,1,59
4633,Sore Ike! Anpanman: Baikinman to 3-bai Punch,(No synopsis yet.),6.12,NULL,NULL,"Comedy, Fantasy",1,30
4634,Sore Ike! Anpanman: Fuwa Fuwa Fuwaly to Kumo no Kuni,"Anpanman, his friends, and the cloud child Fuwari strive to save Cloud Country. In order for flowers and plants to be healthy, Cloud Country travels to distribute clouds that can make rain and rainbows to various towns and stars. A cloud baby born in Cloud Country runs across Baikinman and his friends. After meeting them, the baby gets the name Fuwari and quickly grows while developing a bond with Dokin-chan.

(Source: ANN)",,TMS Entertainment,NULL,"Comedy, Fantasy",1,62
4635,Tomodachi 8-nin,"A series oriented to three-year-old children, showing the everydays of 9 characters, each of them having a distinct feature. Children will recognize characters and situations from their own life. Sometimes through conflicts, sometimes through encouragement, they will find everyone''s place in the world. The story conveys messages such as ""Nobody''s alone"", ""It''s good to be different"" and the importance of being connected with others, in a fun way.

(Source: Official site)",,Egg,NULL,Comedy,398,1
4636,Kao ni Denai Kashiwada-san to Kao ni Deru Oota-kun CM,Animated commericial by Seven Arcs for Fuyu Azuma''s Kao ni Denai Kashiwada-san to Kao ni Deru Оota-kun manga.,5.94,Seven Arcs,NULL,Comedy,1,0
4637,Sore Ike! Anpanman: Mija to Mahou no Lamp,(No synopsis yet.),6.71,TMS Entertainment,NULL,"Comedy, Fantasy",1,70
4638,Chikasugi Idol Akae-chan,"Based on the upcoming ""Underground Princess"" idol role playing game for mobile devices.",,DLE,"Parody, Strategy Game",Comedy,12,2
4639,Yawaraka Atom,"Yawaraka Atom, a parody of Astro Boy (Atom) as a squishy tank, went to stop catastrophe and evil.",5.5,Fanworks,NULL,Comedy,7,3
4640,Nihon Omoshiro Mukashibanashi,A series of short comedic parodies on Japanese folklore.,,NULL,"Historical, Parody",Comedy,12,12
4641,Oniku Daisuki! Zeushi-kun 2nd Season,Second season of Oniku Daisuki! Zeushi-kun series.,5.77,DLE,NULL,"Comedy, Gourmet",6,2
4642,Potecco Babies (2011),Anime about potato characters continues.,5.45,Shin-Ei Animation,NULL,Comedy,12,1
4643,Susie-chan to Marvy,(No synopsis yet.),,Xebec,NULL,Comedy,104,15
4644,Tapuri Card x Kaijuu Sakaba Kanpai: Kanegon no Shuchou,A collaboration between Kaijuu Sakaba Kanpai! and Tapuri promoting the Tapuri Card which is a prepaid card for taxi services.,5.22,DLE,NULL,Comedy,1,1
6021,Xiao Tu Xia: Kung Fu Xuexiao,(No synopsis yet.),,NULL,NULL,"Comedy, Fantasy",104,6
2931,A Tang Qi Yu,"A group of tea pets-cute clay figurines that are good-luck charms for tea drinkers-embark on a magical animated adventure to find a fabled mystic.

(Source: IMDB)",5.94,Light Chaser Animation Studios,NULL,"Adventure, Comedy",1,99
4645,Gekikara Gag Gekijou: Tabasco Shower,Based on the yonkoma manga by Iwatani Tenho.,,NULL,NULL,"Comedy, Ecchi",2,44
4646,Geunyeoneun Yeppeotda,"Three thirty-something friends meet each other for the first time in ten years. But when one of them goes on a blind date with a gorgeous girl, things become quite complicated. 

(Source: Wikipedia)",,NULL,NULL,"Comedy, Drama, Romance",1,98
4660,Taka no Tsume x Hello Kitty ga Masaka no Collab!,A collaboration between the Taka no Tsume and Hello Kitty franchises.,4.99,DLE,NULL,Comedy,1,1
4661,X Maiden: Izakaya Tamaki,(No synopsis yet.),,NULL,NULL,Comedy,7,7
4662,Hana no Zundamaru: Junk,"Zundamaru is back... For now! Even without missions, we elite ninjas face grave dangers every day! (Anime Bancho)",4.98,NULL,"Martial Arts, Parody",Comedy,3,0
